studyPointID,LFEVTGroupCd_FINAL,os_loading,ms_loading,us_loading,tree_loading,snag_loading,shrub_loading,herb_loading,herb_percentlive,moss_loading,lichen_loading,litter_loading,litter_depth,duff_loading,duff_depth,1hr_loading,10hr_loading,100hr_loading,fwd_loading,1000hrS_loading,1000hrR_loading,1000hr_loading,10000hrS_loading,10000hrR_loading,10000hr_loading,GT10000hrS_loading,GT10000hrR_loading,GT10000hr_loading,cwd_sound_loading,cwd_rotten_loading,cwd_loading
31988,625,,,,,,,,,,,,,,,0.04,0.04,0.21,0.29,0,0.57,0.57,0,3.76,3.76,0,0,0,0,4.33,4.33
31989,625,,,,,,,,,,,,,,,0.27,0.43,2.06,2.76,1.68,2.83,4.51,1.86,1.4,3.26,0,0,0,3.54,4.24,7.78
31990,631,,,,,,,,,,,,,,,0.18,0.4,1.05,1.62,1.97,0.49,2.46,10.57,0,10.57,0,0,0,12.55,0.49,13.04
31991,625,,,,,,,,,,,,,,,0.61,0.71,2.42,3.74,3.26,1.86,5.12,3.76,21.34,25.1,0,0,0,7.02,23.2,30.23
31992,643,,,,,,,,,,,,,,,0.31,1.54,3.92,5.78,3.16,12.35,15.51,7.95,16.61,24.56,0,0,0,11.11,28.96,40.07
31993,635,,,,,,,,,,,,,,,0.42,1.17,7.24,8.83,0.32,1.65,1.97,0,25.81,25.81,0,11.34,11.34,0.32,38.8,39.12
31994,622,,,,,,,,,,,,,,,0.35,1.05,5.42,6.83,0.5,9.75,10.25,0,47.35,47.35,0,0,0,0.5,57.1,57.6
31995,640,,,,,,,,,,,,,,,0.33,1.65,4.07,6.04,0,24.11,24.11,0,27.2,27.2,0,0,0,0,51.31,51.31
31996,640,,,,,,,,,,,,,,,0.12,1,0.62,1.74,0,2.3,2.3,0,4,4,0,0,0,0,6.3,6.3
31997,640,,,,,,,,,,,,,,,0.44,1.32,2.42,4.18,0,1.38,1.38,0,5.25,5.25,0,0,0,0,6.63,6.63
31998,614,,,,,,,,,,,,,,,0.75,2.38,2.99,6.12,1.67,0.78,2.45,0,2.84,2.84,0,0,0,1.67,3.62,5.29
31999,631,,,,,,,,,,,,,,,0.01,1,5.96,6.97,0,3.7,3.7,0,1.83,1.83,0,0,0,0,5.53,5.53
32000,614,,,,,,,,,,,,,,,0,0.14,2.2,2.34,0,0.49,0.49,0,5.91,5.91,0,0,0,0,6.4,6.4
32001,640,,,,,,,,,,,,,,,0.49,1.77,3.96,6.22,0,0.39,0.39,0,0,0,0,15.64,15.64,0,16.03,16.03
32002,604,,,,,,,,,,,,,,,0.02,0.13,0,0.15,0,0.16,0.16,0,0,0,0,0,0,0,0.16,0.16
32003,640,,,,,,,,,,,,,,,0.47,2.59,0,3.06,0,2.37,2.37,0,6.06,6.06,0,9.46,9.46,0,17.88,17.88
32004,640,,,,,,,,,,,,,,,0.01,0.1,0,0.1,0,1.24,1.24,0,9.34,9.34,0,0,0,0,10.58,10.58
32005,640,,,,,,,,,,,,,,,0.28,1.96,3.01,5.25,0.37,4.92,5.29,0,12.04,12.04,0,0,0,0.37,16.96,17.33
32006,639,,,,,,,,,,,,,,,0.42,3.13,4.59,8.14,1.67,10.01,11.68,7.77,11.29,19.06,0,0,0,9.44,21.31,30.75
32007,206,,,,,,,,,,,,,,,0,0.12,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0
32008,614,,,,,,,,,,,,,,,0,0.19,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0
32009,631,,,,,,,,,,,,,,,0,0.69,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0
32010,639,,,,,,,,,,,,,,,0.44,0.53,2.5,3.47,5.42,3.91,9.33,0,0,0,0,0,0,5.42,3.91,9.33
32011,614,,,,,,,,,,,,,,,0.44,2.1,4.22,6.76,0.89,0.65,1.54,4.94,0,4.94,0,0,0,5.83,0.65,6.48
32012,625,,,,,,,,,,,,,,,0.58,1.89,0.52,2.99,2.22,1.59,3.81,6.8,3.15,9.95,0,0,0,9.02,4.74,13.77
32013,625,,,,,,,,,,,,,,,0.39,3.82,7.53,11.75,5.3,0.59,5.89,0,5.58,5.58,0,0,0,5.3,6.17,11.47
32014,640,,,,,,,,,,,,,,,0.48,1.87,0,2.35,0.56,2.62,3.18,0,3.75,3.75,0,0,0,0.56,6.37,6.92
32015,640,,,,,,,,,,,,,,,0.1,0,0.45,0.55,0,0,0,0,1.45,1.45,0,0,0,0,1.45,1.45
32016,640,,,,,,,,,,,,,,,0.04,0.18,0,0.22,0.7,0.16,0.86,1.35,0,1.35,0,0,0,2.04,0.16,2.2
32017,614,,,,,,,,,,,,,,,0.16,1.63,5.43,7.22,0,0,0,17.8,0,17.8,0,0,0,17.8,0,17.8
32018,205,,,,,,,,,,,,,,,0.41,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0
32019,622,,,,,,,,,,,,,,,0.5,1.56,1.51,3.57,0,0,0,0,0,0,0,0,0,0,0,0
32020,622,,,,,,,,,,,,,,,0.29,1.6,9.44,11.33,0.21,0,0.21,0,0,0,0,0,0,0.21,0,0.21
32021,639,,,,,,,,,,,,,,,0.8,0,0,0.8,0,0.4,0.4,0,7.25,7.25,0,0,0,0,7.65,7.65
32022,622,,,,,,,,,,,,,,,0.47,0.09,0.81,1.37,0,0.75,0.75,0,0,0,0,0,0,0,0.75,0.75
32023,639,,,,,,,,,,,,,,,0.38,0.24,0.29,0.92,0,0,0,0,0,0,0,0,0,0,0,0
32024,640,,,,,,,,,,,,,,,0.44,0.81,2.44,3.7,0,10.31,10.31,0,22.23,22.23,0,0,0,0,32.54,32.54
32025,639,,,,,,,,,,,,,,,0.54,0.94,1.01,2.49,0,0,0,0,0,0,0,0,0,0,0,0
32026,625,,,,,,,,,,,,,,,0.33,1.95,3.44,5.72,3.96,4.65,8.61,0,1.89,1.89,0,0,0,3.96,6.53,10.5
32027,639,,,,,,,,,,,,,,,0.02,0.36,1.27,1.64,0,6.79,6.79,0,29.68,29.68,0,0,0,0,36.46,36.46
32028,625,,,,,,,,,,,,,,,1.56,3.55,9.2,14.31,2.13,0,2.13,9.81,0,9.81,0,0,0,11.95,0,11.95
32029,625,,,,,,,,,,,,,,,0.55,0.1,0.97,1.62,0,7.39,7.39,0,10.84,10.84,0,0,0,0,18.23,18.23
32030,625,,,,,,,,,,,,,,,0.57,0.83,0.49,1.89,0.84,0,0.84,0,0,0,0,0,0,0.84,0,0.84
32031,201,,,,,,,,,,,,,,,0.1,1.18,2.43,3.71,2.99,9.22,12.21,0,2.35,2.35,0,0,0,2.99,11.58,14.56
32032,622,,,,,,,,,,,,,,,0.14,2.17,4.07,6.38,4.79,9.72,14.51,0,14.44,14.44,0,0,0,4.79,24.15,28.94
32033,625,,,,,,,,,,,,,,,0.88,1.75,2.92,5.55,6.16,1.55,7.71,6.09,5.69,11.78,0,0,0,12.25,7.23,19.49
32034,625,,,,,,,,,,,,,,,0.07,0.32,1.48,1.87,1.57,5.36,6.93,0,3.39,3.39,0,0,0,1.57,8.75,10.33
32035,639,,,,,,,,,,,,,,,0.61,1.01,2.42,4.04,0,3.16,3.16,0,2.83,2.83,0,0,0,0,5.99,5.99
32036,614,,,,,,,,,,,,,,,0.59,1.95,1.47,4.02,0,2.06,2.06,0,11.56,11.56,0,0,0,0,13.62,13.62
32037,635,,,,,,,,,,,,,,,0.17,0.43,1.87,2.47,4.97,3.06,8.03,0,0,0,0,0,0,4.97,3.06,8.03
32038,625,,,,,,,,,,,,,,,0.78,0.99,0,1.77,4.08,1.7,5.78,0,0,0,0,0,0,4.08,1.7,5.78
32039,639,,,,,,,,,,,,,,,0.24,2.54,4.44,7.21,7.47,0.56,8.03,2.33,3.88,6.21,0,0,0,9.8,4.45,14.24
32040,625,,,,,,,,,,,,,,,0.09,0.18,1.29,1.56,0,7.66,7.66,0,1.86,1.86,0,0,0,0,9.52,9.52
32041,622,,,,,,,,,,,,,,,0.44,1.14,3,4.58,1.1,0.87,1.97,0,0,0,0,0,0,1.1,0.87,1.98
32042,204,,,,,,,,,,,,,,,0.53,1.69,1.01,3.22,8.25,0.38,8.63,0,4.7,4.7,0,0,0,8.25,5.09,13.34
32043,622,,,,,,,,,,,,,,,0.52,0.74,0.5,1.76,2.18,0.22,2.4,0,0,0,0,0,0,2.18,0.22,2.39
32044,622,,,,,,,,,,,,,,,0.47,1.12,0,1.59,5.36,2.97,8.33,6.26,0,6.26,0,0,0,11.62,2.97,14.59
32045,614,,,,,,,,,,,,,,,1.33,0.85,2.06,4.25,5.38,3.22,8.6,0,0,0,0,0,0,5.38,3.22,8.6
32046,622,,,,,,,,,,,,,,,0.49,1.32,6.29,8.1,6.2,0.42,6.62,0,0,0,0,0,0,6.2,0.42,6.62
32047,640,,,,,,,,,,,,,,,0.14,1.39,1.24,2.78,0.67,3.5,4.17,0,4.92,4.92,0,3.99,3.99,0.67,12.41,13.08
32048,639,,,,,,,,,,,,,,,0.59,1.52,1.45,3.57,0,1.21,1.21,0,0,0,0,0,0,0,1.21,1.21
32049,640,,,,,,,,,,,,,,,0.02,0.56,1.87,2.46,0,0.75,0.75,0,3.23,3.23,0,8.98,8.98,0,12.96,12.96
32050,625,,,,,,,,,,,,,,,0.5,1.69,2.01,4.2,0.79,0,0.79,0,4.03,4.03,0,0,0,0.79,4.03,4.82
32051,643,,,,,,,,,,,,,,,0.2,1.61,3.55,5.37,0,8.18,8.18,0,19.07,19.07,0,16.31,16.31,0,43.55,43.55
32052,639,,,,,,,,,,,,,,,0.46,2.67,5.34,8.47,6.01,3.57,9.58,0,1.89,1.89,0,0,0,6.01,5.45,11.46
32053,625,,,,,,,,,,,,,,,0.37,4.6,4.91,9.88,1.63,2.85,4.48,0,0,0,0,0,0,1.63,2.85,4.48
32054,639,,,,,,,,,,,,,,,0.49,1.35,1.5,3.35,0,8.36,8.36,4.59,6.55,11.14,0,0,0,4.59,14.91,19.5
32055,639,,,,,,,,,,,,,,,0.51,2.23,5.11,7.85,0,0,0,0,24.7,24.7,0,35.96,35.96,0,60.66,60.66
32056,640,,,,,,,,,,,,,,,0.32,1.32,0.52,2.15,0.42,2.56,2.98,0,1.17,1.17,0,0,0,0.42,3.73,4.15
32057,639,,,,,,,,,,,,,,,0,0.2,0.97,1.17,0,2.07,2.07,0,2.33,2.33,0,0,0,0,4.41,4.41
32058,640,,,,,,,,,,,,,,,0.28,1.84,0.87,2.99,1.2,2.63,3.83,0,1.4,1.4,0,0,0,1.2,4.03,5.23
32059,639,,,,,,,,,,,,,,,0.39,0.91,0,1.3,0,0,0,0,2.12,2.12,0,0,0,0,2.12,2.12
32060,639,,,,,,,,,,,,,,,0.05,0.2,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0
32061,640,,,,,,,,,,,,,,,0.01,0,0.5,0.51,0,1.42,1.42,0,0,0,0,0,0,0,1.42,1.42
32062,625,,,,,,,,,,,,,,,0.04,1.14,0.42,1.6,0,0.87,0.87,0,0,0,0,0,0,0,0.87,0.87
32063,639,,,,,,,,,,,,,,,0.75,4.46,10.84,16.05,3.23,0.6,3.83,33.78,2.9,36.68,0,0,0,37,3.5,40.51
32064,639,,,,,,,,,,,,,,,0.07,1.44,1.26,2.77,0.34,4.06,4.4,0,2.43,2.43,0,4.04,4.04,0.34,10.52,10.86
32065,622,,,,,,,,,,,,,,,0.19,1.61,15.44,17.23,1.42,0,1.42,0,0,0,0,0,0,1.42,0,1.42
32066,625,,,,,,,,,,,,,,,0.03,0.27,1.27,1.57,0.99,7.39,8.38,0,8.59,8.59,0,0,0,0.99,15.98,16.97
32067,639,,,,,,,,,,,,,,,0,0,0,0,0.5,0.21,0.71,0,0,0,0,0,0,0.5,0.21,0.71
32068,622,,,,,,,,,,,,,,,0.13,1.97,6.17,8.27,6.03,3.36,9.39,0,0,0,0,0,0,6.03,3.36,9.39
32069,643,,,,,,,,,,,,,,,0.33,3.9,4.55,8.78,0.52,0,0.52,0,2.5,2.5,15.02,0,15.02,15.55,2.5,18.05
32070,625,,,,,,,,,,,,,,,0.7,2.48,6.95,10.14,0,0.99,0.99,2.52,8.92,11.44,0,0,0,2.52,9.91,12.43
32071,643,,,,,,,,,,,,,,,0.44,1.52,1.45,3.42,0,0.21,0.21,0,0,0,0,0,0,0,0.21,0.21
32072,614,,,,,,,,,,,,,,,0.04,1.11,1.06,2.21,1.47,2.68,4.15,0,5.01,5.01,0,13.06,13.06,1.47,20.76,22.23
32073,614,,,,,,,,,,,,,,,0.06,0.54,0.42,1.02,0.55,0,0.55,0,0,0,0,4.04,4.04,0.55,4.04,4.59
32074,622,,,,,,,,,,,,,,,0.38,1.08,1.84,3.3,2.27,0.86,3.13,0,10.98,10.98,0,0,0,2.27,11.83,14.11
32075,631,,,,,,,,,,,,,,,0.01,0.3,0.5,0.81,0,0,0,0,0,0,0,0,0,0,0,0
32076,614,,,,,,,,,,,,,,,0.37,1.53,2.78,4.68,1.69,0.32,2.01,0,2.67,2.67,12.75,0,12.75,14.44,2.99,17.43
32077,614,,,,,,,,,,,,,,,0.4,4.1,5.98,10.47,29.09,0.9,29.99,49.52,4.54,54.06,0,0,0,78.6,5.44,84.04
32078,625,,,,,,,,,,,,,,,0.46,1.68,1.49,3.63,1.12,4.65,5.77,3.96,3.47,7.43,0,9.81,9.81,5.07,17.93,23
32079,622,,,,,,,,,,,,,,,0.15,0.43,3.83,4.41,10.86,4.72,15.58,30.47,2.56,33.03,0,0,0,41.33,7.28,48.61
32080,625,,,,,,,,,,,,,,,0.51,3.45,4.1,8.07,4.17,1.38,5.55,5.41,11.7,17.11,0,0,0,9.58,13.07,22.65
32081,639,,,,,,,,,,,,,,,0.39,0.18,0,0.58,0,5.38,5.38,0,1.4,1.4,0,0,0,0,6.79,6.79
32082,639,,,,,,,,,,,,,,,0.51,0.71,0,1.22,3.15,2.64,5.79,0,0,0,0,0,0,3.15,2.64,5.79
32083,640,,,,,,,,,,,,,,,0.01,0.09,0.21,0.3,0.55,0,0.55,0,0,0,0,0,0,0.55,0,0.55
32084,625,,,,,,,,,,,,,,,0.59,1.1,3.93,5.63,7.27,1.5,8.77,27.8,4.61,32.41,0,0,0,35.07,6.11,41.18
32085,625,,,,,,,,,,,,,,,0.06,0.21,0.22,0.5,0.85,0.81,1.66,0,0,0,8.73,0,8.73,9.58,0.81,10.39
32086,643,,,,,,,,,,,,,,,0.59,1.58,3.46,5.62,0,7.88,7.88,0,10.63,10.63,0,0,0,0,18.51,18.51
32087,643,,,,,,,,,,,,,,,0.42,1.74,3.9,6.06,0,0,0,0,9.96,9.96,0,0,0,0,9.96,9.96
32088,643,,,,,,,,,,,,,,,0.65,1.55,1.97,4.17,0.51,1.56,2.07,3.83,0,3.83,0,0,0,4.34,1.56,5.9
32089,625,,,,,,,,,,,,,,,0.57,1.01,2.42,4.01,1.06,1.52,2.58,0,0,0,0,0,0,1.06,1.52,2.58
32090,643,,,,,,,,,,,,,,,0.77,1.21,2.69,4.67,0,11.52,11.52,0,6.27,6.27,0,0,0,0,17.79,17.79
32091,612,,,,,,,,,,,,,,,0.05,0,0.48,0.53,0,0.21,0.21,0,0,0,0,0,0,0,0.21,0.21
32092,643,,,,,,,,,,,,,,,0.51,1.69,2.52,4.72,0.79,9.1,9.89,0,12.94,12.94,0,9.53,9.53,0.79,31.57,32.36
32093,643,,,,,,,,,,,,,,,0.42,0.46,0.73,1.61,0.85,1.55,2.4,0,5.39,5.39,0,0,0,0.85,6.94,7.79
32094,625,,,,,,,,,,,,,,,0.56,1.5,3.27,5.34,0,0.22,0.22,0,0,0,0,0,0,0,0.22,0.22
32095,639,,,,,,,,,,,,,,,0.36,0.75,0.91,2.01,0,0,0,0,0,0,0,0,0,0,0,0
32096,640,,,,,,,,,,,,,,,0.54,0.31,0.49,1.34,0,1.9,1.9,0,2.83,2.83,0,0,0,0,4.72,4.72
32097,204,,,,,,,,,,,,,,,0.47,1.48,1.57,3.52,0,0,0,0,0,0,0,0,0,0,0,0
32098,640,,,,,,,,,,,,,,,0.31,0.99,1.1,2.4,0,3.41,3.41,0,11.75,11.75,0,0,0,0,15.16,15.16
32099,201,,,,,,,,,,,,,,,0.33,0.6,0.61,1.54,0,0.23,0.23,0,0,0,0,0,0,0,0.23,0.23
32100,612,,,,,,,,,,,,,,,0.22,2.61,5.85,8.68,3.92,0,3.92,17.69,6.43,24.12,93.88,57.97,151.85,115.5,64.4,179.89
32101,643,,,,,,,,,,,,,,,0.51,1.68,3.51,5.7,0,0,0,0,11.7,11.7,32.76,43.26,76.02,32.76,54.96,87.72
32102,643,,,,,,,,,,,,,,,0.63,1.97,6.06,8.65,1.26,0,1.26,0,0,0,0,21.67,21.67,1.26,21.67,22.94
32103,643,,,,,,,,,,,,,,,0.49,1.22,3.39,5.1,3.51,1.87,5.38,4.47,9.92,14.39,0,0,0,7.98,11.8,19.78
32104,205,,,,,,,,,,,,,,,0.11,4.43,6.47,11.01,3.77,1.4,5.17,3.66,1.75,5.41,12.31,10.54,22.85,19.74,13.69,33.42
32105,643,,,,,,,,,,,,,,,0.35,1.98,7.47,9.8,9.46,3.83,13.29,2.6,12.48,15.08,0,0,0,12.05,16.31,28.36
32106,612,,,,,,,,,,,,,,,0.17,0.55,1.96,2.69,5.61,1.42,7.03,11.83,2.96,14.79,15.79,8.93,24.72,33.23,13.3,46.53
32107,643,,,,,,,,,,,,,,,0.66,2.08,5.49,8.23,5.93,0.84,6.77,8.01,9.02,17.03,0,23.94,23.94,13.94,33.79,47.73
32108,643,,,,,,,,,,,,,,,0.51,0.63,1.98,3.12,0.78,3,3.78,6.27,0,6.27,40.95,39.82,80.77,48,42.82,90.82
32109,612,,,,,,,,,,,,,,,0.06,0.48,0.85,1.39,0.76,0,0.76,0,4.72,4.72,0,24.48,24.48,0.76,29.2,29.97
32110,640,,,,,,,,,,,,,,,0.08,0.78,0.64,1.5,0.33,0.66,0.99,0,9.15,9.15,0,16.43,16.43,0.33,26.23,26.57
32111,601,,,,,,,,,,,,,,,0.04,0.09,0,0.12,0.67,1.13,1.8,0,3.48,3.48,0,4.83,4.83,0.67,9.44,10.11
32112,622,,,,,,,,,,,,,,,0.12,1.1,1.7,2.91,1.53,5.37,6.9,0,5.46,5.46,0,10.87,10.87,1.53,21.7,23.23
32113,202,,,,,,,,,,,,,,,0,0.32,1.61,1.94,0,0.64,0.64,4.31,0,4.31,0,10.25,10.25,4.31,10.89,15.2
32114,204,,,,,,,,,,,,,,,0.17,1.29,2.4,3.85,2.34,0.96,3.3,0,2.04,2.04,0,0,0,2.34,3,5.34
32115,643,,,,,,,,,,,,,,,0.64,1.12,1.45,3.21,0,0.37,0.37,0,4.57,4.57,0,0,0,0,4.94,4.94
32116,643,,,,,,,,,,,,,,,0.75,0.41,0,1.16,4.75,1.71,6.46,0,0,0,0,0,0,4.75,1.71,6.46
32117,643,,,,,,,,,,,,,,,1.76,0.22,0,1.98,1.14,0,1.14,0,3.42,3.42,0,0,0,1.14,3.42,4.56
32118,643,,,,,,,,,,,,,,,1.52,0.61,0,2.13,0,0.84,0.84,0,0,0,0,0,0,0,0.84,0.84
32119,643,,,,,,,,,,,,,,,0.71,1.03,3.47,5.21,0,0,0,6.08,4.06,10.14,0,0,0,6.08,4.06,10.14
32120,643,,,,,,,,,,,,,,,1.08,0.1,0.48,1.67,1.12,0,1.12,0,0,0,0,0,0,1.12,0,1.12
32121,643,,,,,,,,,,,,,,,0.38,0.81,8.71,9.9,4.92,0,4.92,30.3,2.33,32.63,0,0,0,35.22,2.33,37.55
32122,625,,,,,,,,,,,,,,,0.28,0.77,2.55,3.6,7.23,2.88,10.11,1.9,0,1.9,0,0,0,9.12,2.88,12.01
32123,614,,,,,,,,,,,,,,,0.66,0.8,0.29,1.75,0,2.55,2.55,0,0,0,0,0,0,0,2.55,2.55
32124,639,,,,,,,,,,,,,,,0.56,0.81,0,1.37,0,0,0,0,0,0,0,0,0,0,0,0
32125,201,,,,,,,,,,,,,,,0.58,0.55,0,1.12,0,0.84,0.84,0,4.56,4.56,0,0,0,0,5.4,5.4
32126,639,,,,,,,,,,,,,,,0.5,1.66,0.52,2.68,0,0,0,0,0,0,0,0,0,0,0,0
32127,622,,,,,,,,,,,,,,,0.4,0.31,1.1,1.8,1.38,0,1.38,0,0,0,0,0,0,1.38,0,1.38
32128,640,,,,,,,,,,,,,,,0.11,0.27,0.86,1.24,0,0.37,0.37,0,0.84,0.84,0,0,0,0,1.21,1.21
32129,643,,,,,,,,,,,,,,,0.48,1.05,1.49,3.02,0,0.21,0.21,0,7.71,7.71,0,0,0,0,7.92,7.92
32130,643,,,,,,,,,,,,,,,0.52,1.11,8.44,10.07,0.86,7.4,8.26,2.71,8.98,11.69,0,0,0,3.57,16.38,19.95
32131,625,,,,,,,,,,,,,,,0.52,2.41,6.65,9.58,0.53,0.4,0.93,3.34,8.45,11.79,0,0,0,3.88,8.85,12.73
32132,614,,,,,,,,,,,,,,,0.6,1.28,0.54,2.42,0,0.86,0.86,0,13.92,13.92,0,0,0,0,14.78,14.78
32133,643,,,,,,,,,,,,,,,0.51,1.34,4.96,6.81,3.1,3.3,6.4,0,8.61,8.61,0,13.73,13.73,3.1,25.65,28.75
32134,703,,,,,,,,,,,,,,,0.47,1.07,9.58,11.12,0,5.32,5.32,0,9.69,9.69,0,0,0,0,15.01,15.01
32135,643,,,,,,,,,,,,,,,0.43,1.69,3.08,5.2,3.94,3.28,7.22,0,27.97,27.97,0,0,0,3.94,31.25,35.18
32136,643,,,,,,,,,,,,,,,0.64,0.91,3.55,5.1,3.13,0,3.13,0,3.8,3.8,0,0,0,3.13,3.8,6.92
32137,643,,,,,,,,,,,,,,,0.29,1.34,8.86,10.49,1.55,8.28,9.83,6.18,19.08,25.26,0,0,0,7.73,27.36,35.09
32138,612,,,,,,,,,,,,,,,0.3,0.32,4.33,4.95,0,8.32,8.32,0,11.01,11.01,0,0,0,0,19.32,19.32
32139,643,,,,,,,,,,,,,,,0.65,1.07,0.49,2.21,1.76,2.66,4.42,0,0,0,0,0,0,1.76,2.66,4.43
32140,643,,,,,,,,,,,,,,,0.48,3.07,6.37,9.92,4.33,2.39,6.72,2.65,0,2.65,0,0,0,6.98,2.39,9.36
32141,643,,,,,,,,,,,,,,,0.56,1.73,4.03,6.32,0.28,1.49,1.77,0,0,0,0,0,0,0.28,1.49,1.77
32142,625,,,,,,,,,,,,,,,0.85,1,1.13,2.98,0.78,0.37,1.15,0,11.22,11.22,0,0,0,0.78,11.6,12.37
32143,625,,,,,,,,,,,,,,,0.72,2.16,3.41,6.29,1.13,0.21,1.34,6.11,0,6.11,0,11.31,11.31,7.23,11.52,18.76
32144,643,,,,,,,,,,,,,,,0.21,1.18,3.74,5.13,2.33,3.02,5.35,5.41,0.98,6.39,0,0,0,7.74,4,11.75
32145,639,,,,,,,,,,,,,,,0.19,1.1,1.17,2.46,1.14,7.72,8.86,0,0,0,0,0,0,1.14,7.72,8.86
32146,625,,,,,,,,,,,,,,,0.52,2,5.75,8.27,0.59,1.15,1.74,0,6.25,6.25,0,0,0,0.59,7.39,7.99
32147,643,,,,,,,,,,,,,,,0.7,1.86,1.05,3.6,2.33,1.72,4.05,0,0,0,0,0,0,2.33,1.72,4.06
32148,614,,,,,,,,,,,,,,,0.42,2.57,1.02,4,0,0.23,0.23,0,6.08,6.08,0,0,0,0,6.3,6.3
32149,614,,,,,,,,,,,,,,,0.42,2.36,2.75,5.53,0.8,1.53,2.33,11.3,11.64,22.94,0,0,0,12.1,13.17,25.27
32150,614,,,,,,,,,,,,,,,0.24,1.59,2.72,4.54,1.04,1.7,2.74,0,0,0,0,0,0,1.04,1.7,2.74
32151,612,,,,,,,,,,,,,,,0,0.09,1.97,2.06,0,1.63,1.63,0,10.76,10.76,0,4.14,4.14,0,16.53,16.53
32152,614,,,,,,,,,,,,,,,0.55,1.82,5.96,8.33,1.42,0,1.42,0,0,0,0,12.6,12.6,1.42,12.6,14.02
32153,643,,,,,,,,,,,,,,,0.52,1.25,1.08,2.86,0,1.48,1.48,0,6.54,6.54,0,0,0,0,8.02,8.02
32154,206,,,,,,,,,,,,,,,0,0.04,1.66,1.7,0,2.28,2.28,0,5.68,5.68,0,0,0,0,7.95,7.95
32155,625,,,,,,,,,,,,,,,0.21,1.46,1.64,3.31,1.31,0.82,2.13,1.34,0,1.34,0,0,0,2.65,0.82,3.47
32156,625,,,,,,,,,,,,,,,0.19,0.39,1.78,2.36,1.44,0.47,1.91,1.52,0,1.52,0,0,0,2.96,0.47,3.42
32157,625,,,,,,,,,,,,,,,0.15,1.35,1.46,2.96,6.67,7.77,14.44,0,2.39,2.39,0,0,0,6.67,10.16,16.83
32158,207,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3.14,0,3.14,0,0,0,3.14,0,3.14
32159,622,,,,,,,,,,,,,,,0.27,1.61,0.74,2.63,5.73,0.74,6.47,0,2.55,2.55,0,0,0,5.73,3.29,9.02
32160,625,,,,,,,,,,,,,,,0.34,1.51,2.02,3.87,4.43,3.39,7.82,0,6.09,6.09,0,7.15,7.15,4.43,16.63,21.06
32161,625,,,,,,,,,,,,,,,0.31,2.98,9.18,12.47,1.95,0.82,2.77,2.87,2.15,5.02,0,0,0,4.82,2.97,7.79
32162,205,,,,,,,,,,,,,,,0.04,0.54,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0
32163,625,,,,,,,,,,,,,,,0.05,0.2,1.59,1.83,0.69,2.66,3.35,1.18,0,1.18,0,0,0,1.87,2.66,4.53
32164,625,,,,,,,,,,,,,,,0.16,1.23,1.51,2.9,2.64,6.67,9.31,0,1.19,1.19,0,0,0,2.64,7.86,10.5
32165,201,,,,,,,,,,,,,,,0.17,1.03,6.4,7.59,33,4.15,37.15,0,1.89,1.89,0,0,0,33,6.03,39.04
32166,625,,,,,,,,,,,,,,,0.28,0.98,2.75,4,2.8,0,2.8,2.4,0,2.4,0,0,0,5.19,0,5.19
32167,631,,,,,,,,,,,,,,,0.1,1.15,1.68,2.94,2.77,0.58,3.35,0,0,0,0,0,0,2.77,0.58,3.35
32168,643,,,,,,,,,,,,,,,0.57,0.61,0,1.18,0,0,0,0,0,0,0,0,0,0,0,0
32169,643,,,,,,,,,,,,,,,0.59,5.67,4.28,10.54,0,0.21,0.21,0,4.7,4.7,0,0,0,0,4.91,4.91
32170,625,,,,,,,,,,,,,,,0.02,1.36,6.54,7.92,0,5.12,5.12,0,10.7,10.7,0,41.14,41.14,0,56.96,56.96
32171,643,,,,,,,,,,,,,,,0.69,1.87,0.52,3.09,2,1.35,3.35,0,38.64,38.64,0,0,0,2,40,41.99
32172,639,,,,,,,,,,,,,,,0.74,1.04,2.5,4.28,0,6.93,6.93,2.51,8.19,10.7,0,30.51,30.51,2.51,45.63,48.14
32173,625,,,,,,,,,,,,,,,0.28,0.77,0,1.05,0,0.74,0.74,0,0,0,0,0,0,0,0.74,0.74
32174,625,,,,,,,,,,,,,,,0.4,1.1,8.4,9.9,4.15,0.4,4.55,23.43,0,23.43,0,0,0,27.57,0.4,27.97
32175,625,,,,,,,,,,,,,,,0.75,0.54,0,1.29,0,0,0,0,20.9,20.9,0,0,0,0,20.9,20.9
32176,625,,,,,,,,,,,,,,,0.63,1.24,0.73,2.59,2,0.79,2.79,3.37,0,3.37,0,0,0,5.37,0.79,6.16
32177,625,,,,,,,,,,,,,,,0.54,0.81,1.45,2.81,6.83,0.38,7.21,0,0,0,0,0,0,6.83,0.38,7.21
32178,625,,,,,,,,,,,,,,,0.63,0.61,0.98,2.22,2.79,1.44,4.23,0,0,0,0,0,0,2.79,1.44,4.22
32179,639,,,,,,,,,,,,,,,0.06,0.39,1.66,2.11,3.1,0.16,3.26,14.7,0,14.7,0,0,0,17.8,0.16,17.96
