Fuelbed_nu,PLOT_ID,SUBPLOT_ID,x,y,lon,lat,Fuelbed_Type,SAFSRM,EVT_GP,EVT_GP_N,us_loading_Mgha,ms_loading_Mgha,os_loading_Mgha,tree_crown_loading_Mgha,tree_loading_Mgha,snag_loading_Mgha,shrub_loading_Mgha,herb_loading_Mgha,1hr_loading_Mgha,10hr_loading_Mgha,100hr_loading_Mgha,1KhrS_loading_Mgha,1KhrR_loading_Mgha,1Khr_loading_Mgha,10KhrS_loading_Mgha,10KhrR_loading_Mgha,10Khr_loading_Mgha,GT10KhrS_loading_Mgha,GT10KhrR_loading_Mgha,litter_depth_,litter_loading_Mgha
977,754,3,429206.2062,3683241.611,-81.76028778,33.28591127,Hardwood forest 21-40   years,LF 46: Atlantic Coastal Plain Swamp,694,Atlantic Swamp Forests,8.968050252,17.49530516,12.19175021,38.65510562,289.9068063,0,0.914842815,0.112085116,0.336255347,4.931745084,8.877141824,0,0,0,0,0,0,0,0,4.064000203,7.173447395
978,754,4,429475.5062,3683097.19,-81.75738461,33.28462637,Hardwood forest 60+ years,LF 46: Atlantic Coastal Plain Swamp,694,Atlantic Swamp Forests,3.137553806,35.6315713,21.65902958,60.42815468,382.7399583,0,0.421387579,0.919098015,0.246587277,3.272885374,5.738758365,0,3.698809037,3.698809037,0.672510693,1.905446964,2.577957658,0.336255347,0.336255347,3.30200002,5.828426233
979,755,0,429854.1654,3683086.924,-81.75331758,33.28455849,Hardwood forest 60+ years,LF 46: Atlantic Coastal Plain Swamp,694,Atlantic Swamp Forests,1.661002105,43.46368687,25.56990568,70.69459465,435.2815599,44.37667842,0.610525383,0.134502143,0.336255347,4.326485684,5.738758365,0,17.35077634,17.35077634,0.672510693,1.905446964,2.577957658,0.336255347,0.336255347,4.825999898,8.51846923
980,755,2,429877.2061,3683296.137,-81.75308637,33.28644692,Pine forest 5-20 years,SAF 83: Longleaf Pine-Slash Pine,698,Loblolly Pine-Slash Pine Forest and Woodland,0,0,0,0,0,0,0.627789405,0.470757508,0.313838324,3.878145222,8.361550293,19.14413774,0,19.14413774,0.089668099,1.008766085,1.098434184,0,0.784595854,3.048000305,5.380085546
981,755,5,430168.8632,3682809.291,-81.74991678,33.2820749,Hardwood forest 60+ years,LF 61: Managed Tree Plantation,731,Managed Tree Plantation,2.363990311,31.09388385,12.56698405,46.02485821,254.5436273,10.17125258,2.03517347,0.112085116,0.246587277,3.272885374,3.653974991,81.77730703,0.874263946,82.65157098,0.672510693,1.905446964,2.577957658,0.336255347,0.336255347,6.09600061,10.76017109
982,760,0,433887.6283,3683109.934,-81.71000565,33.28502098,Pine - Mixed hardwoods   forest 41-60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,4.968152572,13.9119216,16.54629551,35.42636968,219.5829774,25.86472988,0.874657432,0.022417025,0.358672392,4.326485684,6.792358451,3.967813315,0,3.967813315,0.672510693,1.120851156,1.793361849,0,0,3.30200002,5.828426233
983,760,6,433892.7691,3682864.493,-81.70993252,33.28280759,Hardwood forest 60+ years,LF 46: Atlantic Coastal Plain Swamp,694,Atlantic Swamp Forests,5.179455208,23.55194095,23.1200075,51.85140366,214.9364575,27.02843633,1.302585962,0.022417025,0.358672392,4.931745084,10.44633344,1.950281145,0.672510693,2.622791838,0.672510693,1.905446964,2.577957658,0.336255347,0.336255347,3.81,6.725107381
984,760,7,433619.8021,3682821.576,-81.7128606,33.28240374,Pine forest 21-40 years,LF 46: Atlantic Coastal Plain Swamp,694,Atlantic Swamp Forests,4.133226063,6.434529858,5.07770008,15.645456,66.42317728,52.62817615,3.412638028,0.179336198,0.336255347,4.483404622,6.254349896,7.890792583,0,7.890792583,0.112085116,0.112085116,0.224170231,0,0,2.540000081,4.483404622
985,762,0,435503.285,3683085.781,-81.6926539,33.28490103,Hardwood forest 60+ years,LF 46: Atlantic Coastal Plain Swamp,694,Atlantic Swamp Forests,0.628368437,3.358279885,25.00377272,28.99042105,120.7486314,0,1.945735959,0.089668099,0.425923462,4.326485684,4.707575077,0,0.672510693,0.672510693,0.672510693,1.905446964,2.577957658,0.336255347,0.336255347,4.064000203,7.173447395
986,762,3,435630.908,3683234.461,-81.69129397,33.28624965,Hardwood forest 60+ years,LF 46: Atlantic Coastal Plain Swamp,694,Atlantic Swamp Forests,0.543755988,2.071467819,26.64363177,29.25885557,136.2647219,6.920165745,1.683958145,0.134502143,0.538008577,6.411268834,9.93074191,5.492170662,9.997992307,15.49016297,0.672510693,1.905446964,2.577957658,0.336255347,0.336255347,7.366000102,13.0018734
987,762,2,435513.733,3683497.208,-81.69257101,33.28861244,Hardwood forest 60+ years,LF 46: Atlantic Coastal Plain Swamp,694,Atlantic Swamp Forests,1.90039484,6.780317819,19.1273967,27.80810936,131.1638628,0,1.274777577,0.067251072,0.560425578,5.962928147,19.32347616,2.062366126,2.443455519,4.505821645,0.672510693,1.905446964,2.577957658,0.336255347,0.336255347,5.334,9.415150379
988,770,0,441933.9622,3683092.103,-81.62359666,33.2853237,Pine forest 41-60 years,LF 61: Managed Tree Plantation,731,Managed Tree Plantation,7.35875189,4.063127134,8.740606686,20.16248571,169.8274217,0,0.257880368,0,0.313838324,4.326485684,7.823541514,2.846962159,0.807012832,3.653974991,0.448340462,1.793361849,2.241702311,0,0,2.540000081,4.483404622
989,770,1,441803.9767,3683239.217,-81.62500201,33.28664357,Pine forest 41-60 years,LF 61: Managed Tree Plantation,731,Managed Tree Plantation,7.044270422,17.43816417,12.55621043,37.03864502,124.1923704,2.10192186,1.428950721,0,0.336255347,4.774825922,10.44633344,0,8.540886253,8.540886253,0.448340462,1.793361849,2.241702311,0,0,2.286,4.035064384
990,770,3,442220.4516,3683378.904,-81.62053839,33.28792588,Pine forest 41-60 years,LF 61: Managed Tree Plantation,731,Managed Tree Plantation,0.937426218,21.98759589,12.13814461,35.06316671,235.0863798,47.91014376,0.410608174,0.044834048,0.425923462,5.806009434,9.392732683,0,0,0,0.448340462,1.793361849,2.241702311,0,0,2.540000081,4.483404622
991,773,0,444353.5051,3683132.697,-81.59761588,33.28581747,Pine forest 5-20 years,LF 61: Managed Tree Plantation,731,Managed Tree Plantation,0.543665199,6.13287698,6.286246182,12.96278836,79.21117884,0,1.306333505,0.089668099,0.291421323,0.739761763,0.515591532,0,0,0,0.089668099,1.008766085,1.098434184,0,0.784595854,2.286,4.035064384
992,773,8,444126.8802,3683119.969,-81.60004881,33.28569094,Pine forest 41-60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,0.071185784,22.69409527,21.89007511,44.65535617,216.2871728,0,0.863625679,0.044834048,0.246587277,0.739761763,1.053600153,9.796239996,0.515591532,10.31183153,0.448340462,1.793361849,2.241702311,0,0,2.032000102,3.586723698
993,773,5,444649.9393,3682774.2,-81.59441055,33.28259928,Clearcut <5,LF 61: Managed Tree Plantation,731,Managed Tree Plantation,1.183266335,1.608188047,22.01999521,24.8114496,67.39496868,0,0.651710386,0.089668099,0.269004289,0.605259624,0,0,7.756290669,7.756290669,0,0,0,0,0,2.032000102,5.380085546
994,775,0,445965.4705,3683095.428,-81.58030272,33.28556335,Clearcut <5,LF 61: Managed Tree Plantation,731,Managed Tree Plantation,0.268990065,0,0,0.268990065,0.17047192,0,3.025492228,0.896680924,0.201753208,2.241702311,4.169566523,1.703693868,0,1.703693868,0,0,0,0,0,0.25400002,0.672510693
995,775,3,446097.0907,3683228.519,-81.57889718,33.28677035,Clearcut <5,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,0.030935059,0,0,0.030935059,0.056823973,0,6.387168068,0.941515015,0.201753208,1.927863987,2.600374905,0,0,0,0,0,0,0,0,0.25400002,0.672510693
996,775,8,445560.2934,3683092.959,-81.58465377,33.28552069,Clearcut <5,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,0.530439671,0,0.395872119,0.92631179,7.220776904,0,0.606381955,0.269004289,0.201753208,1.927863987,2.600374905,0,0.874263946,0.874263946,0,0,0,0,0,0.25400002,0.672510693
997,777,0,447590.1924,3683107.64,-81.56285551,33.28575373,Longleaf pine - scrub   oak forest 5-20 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,0.619935959,21.59892506,12.33070549,34.54956651,139.3761599,5.267428348,0.331905032,0.022417025,0.179336198,1.501940548,3.653974991,2.152034308,0,2.152034308,0,0,0,0,0,1.270000041,2.241702311
998,777,4,447809.1788,3683070.634,-81.56050166,33.28543058,Pine forest greater than   60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,4.558911433,10.07029774,5.79887432,20.42808349,129.1900933,0,2.180041151,0.044834048,0.201753208,0.291421323,1.56919173,1.793361849,3.42980476,5.223166609,0.448340462,1.345021387,1.793361849,0,0.672510693,4.064000203,7.173447395
999,777,7,447284.9925,3682800.572,-81.56611518,33.28296924,Pine forest 5-20 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,2.687505839,6.208231579,8.361168082,17.2569055,131.7123177,0,0.540699673,0.044834048,0.313838324,3.586723698,6.792358451,0,0,0,0.089668099,1.008766085,1.098434184,0,0.784595854,2.540000081,4.483404622
1000,780,0,449954.8409,3683094.512,-81.53746061,33.28574772,Pine forest 5-20 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,0.471801917,5.178722843,9.761654788,15.41217955,101.4854638,0,1.872040668,0.022417025,0.112085116,1.501940548,2.600374905,0,0,0,0.089668099,1.008766085,1.098434184,0,0.784595854,3.30200002,5.828426233
1001,780,6,449936.0482,3682857.807,-81.53764934,33.28361187,Pine forest greater than   60 years,SAF 72: Southern Scrub Oak,658,Coastal Plain Oak Forest,3.606476907,8.599820383,10.47403348,22.68033077,191.1585194,0,0.536769992,0,0.313838324,0.896680924,2.600374905,0,0,0,0.448340462,1.345021387,1.793361849,0,0.672510693,3.30200002,5.828426233
1002,780,2,449954.8409,3683465.481,-81.53748113,33.28909369,Pine - Mixed hardwoods   forest 60+ years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,4.635649835,13.52474823,5.096537329,23.25693539,110.4226019,0,0.94132808,0.156919162,0.179336198,0,2.600374905,0,0,0,1.56919173,0,1.56919173,2.241702311,0,3.556000102,6.276766919
1003,781,0,450790.8811,3683063.144,-81.52848058,33.28550329,Pine forest 5-20 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,0.811188294,0.719820251,2.011939122,3.542947668,18.41791361,0,1.192718562,0.179336198,0.291421323,0,1.053600153,0,7.151030372,7.151030372,0.089668099,1.008766085,1.098434184,0,0.784595854,2.286,4.035064384
1004,781,1,450648.6335,3683236.76,-81.53001766,33.28706272,Pine forest 5-20 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,1.942563054,11.0729872,5.697224552,18.71277481,92.79593519,0,2.535519543,0,0.134502143,0.605259624,1.56919173,0,0.807012832,0.807012832,0.089668099,1.008766085,1.098434184,0,0.784595854,1.77800002,3.13838346
1005,781,8,450388.5443,3683094.512,-81.53280303,33.28576777,Pine forest 5-20 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,1.225121114,3.816613632,5.409914086,10.45164883,55.68815361,0,2.084040697,0,0.044834048,0.896680924,0.515591532,0,0,0,0.089668099,1.008766085,1.098434184,0,0.784595854,1.77800002,3.13838346
1006,782,0,451594.7836,3683110.815,-81.51984994,33.28596967,Pine forest greater than   60 years,LF 46: Atlantic Coastal Plain Swamp,694,Atlantic Swamp Forests,0.391346123,17.44073988,16.19777087,34.02985688,325.2264851,41.97268359,1.157077894,0.179336198,0.246587277,0.739761763,2.084783306,8.742639013,0.851846945,9.594485958,0.448340462,1.345021387,1.793361849,0,0.672510693,3.556000102,6.276766919
1007,782,2,451606.8978,3683298.136,-81.51972986,33.28765977,Pine - Mixed hardwoods   forest 60+ years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,1.121859832,20.91137927,33.73425499,55.76749409,393.4315109,22.14979426,1.304069655,0.022417025,0.336255347,0.896680924,3.653974991,21.96868265,0,21.96868265,1.56919173,0,1.56919173,2.241702311,0,3.81,6.725107381
1008,782,8,451199.5413,3683100.205,-81.52409394,33.28585615,Clearcut <5,LF 61: Managed Tree Plantation,731,Managed Tree Plantation,0.909146359,0,0,0.909146358,0.950778469,0,0.520091413,0.112085116,0.201753208,0.605259624,2.600374905,13.22604363,11.36543072,24.59147435,0,0,0,0,0,2.540000081,6.725107381
1009,784,0,453204.9912,3683094.518,-81.50255679,33.28589379,Pine - Mixed hardwoods   forest 41-60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,2.390144028,39.99782007,19.84116817,62.22913227,208.5024581,0,0.734234621,0.515591532,0.313838324,0.739761763,2.600374905,0,0,0,0.672510693,1.120851156,1.793361849,0,0,1.016000051,1.793361849
1010,784,4,453407.9527,3683089.74,-81.50037691,33.28585949,Pine forest 41-60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,0,6.341784805,6.173478692,12.5152635,106.1333287,0,0.835542977,0.134502143,0.156919162,0.605259624,3.13838346,3.788476906,0,3.788476906,0.448340462,1.793361849,2.241702311,0,0,1.016000051,1.793361849
1011,784,8,452802.5603,3683094.512,-81.50687857,33.28587619,Pine forest greater than   60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,0.246074384,17.41872861,5.389080825,23.05388382,101.2710046,0,1.541952132,0.044834048,0.291421323,0.896680924,2.600374905,0.986349084,0,0.986349084,0.448340462,1.345021387,1.793361849,0,0.672510693,0.508000041,0.896680924
1012,785,0,454014.0844,3683100.774,-81.49386811,33.28598505,Pine forest 41-60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,2.517867931,2.881600943,3.523262002,8.922730876,54.59037853,0,1.594767939,0.156919162,0.291421323,1.188102292,2.084783306,0,0,0,0.448340462,1.793361849,2.241702311,0,0,0.508000041,0.896680924
1013,785,4,454222.0862,3683097.776,-81.49163418,33.28596686,Pine-hardwood forest   5-20 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,1.316639956,10.1578963,5.798873647,17.2734099,93.82616777,0,1.200326003,0.089668099,0.269004289,0.448340462,1.053600153,0,0,0,0,1.120851156,1.120851156,0,0,0.25400002,0.448340462
1014,785,7,453725.8319,3682811.069,-81.4969489,33.28335968,Pine forest 41-60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,0.029533321,1.898156052,6.397563738,8.325253111,69.2898931,37.30676181,2.43275834,0.112085116,0.269004289,1.501940548,2.084783306,0,0,0,0.448340462,1.793361849,2.241702311,0,0,0.508000041,0.896680924
1015,787,0,428249.2807,3683898.328,-81.77061591,33.29177101,Hardwood forest 60+ years,SAF 72: Southern Scrub Oak,666,Eastern Floodplain Forests,2.32013006,36.41666028,23.69171557,62.42850591,339.2480641,0,2.248154379,0.134502143,0.358672392,4.617907209,8.877141824,12.88978941,0,12.88978941,0.672510693,1.905446964,2.577957658,0.336255347,0.336255347,4.572,8.070128544
1016,787,7,428109.2296,3683763.908,-81.77210929,33.29054933,Hardwood forest 60+ years,SAF 72: Southern Scrub Oak,658,Coastal Plain Oak Forest,0,0,0,0,0,0,3.502915863,0.470757508,0.336255347,4.774825922,12.01552439,131.4534302,0,131.4534302,0.672510693,1.905446964,2.577957658,0.336255347,0.336255347,5.334,9.415150379
1017,787,3,428541.2813,3684178.143,-81.76750212,33.2943141,Pine forest 41-60 years,SAF 72: Southern Scrub Oak,666,Eastern Floodplain Forests,3.170310905,2.869565692,4.387510201,10.4273868,68.9768304,0,3.348364612,0.201753208,0.246587277,3.586723698,6.254349896,65.0093715,0,65.0093715,0.448340462,1.793361849,2.241702311,0,0,4.318000406,7.621787857
1018,790,0,430679.8451,3683893.42,-81.74451278,33.29188585,Pine forest 41-60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,0.698164824,6.722575603,10.71745321,18.13819364,151.9764323,0,2.460111816,0.156919162,0.224170231,2.690042773,3.653974991,0,0,0,0.448340462,1.793361849,2.241702311,0,0,4.318000406,7.621787857
1019,790,7,430531.8335,3683762.701,-81.7460923,33.29069734,Pine forest 41-60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,0.854229584,5.539308954,7.560626821,13.95416536,112.2223391,0,1.507219981,0.022417025,0.201753208,2.084783306,3.13838346,0,0.672510693,0.672510693,0.448340462,1.793361849,2.241702311,0,0,5.588000203,9.863490168
1020,790,3,430970.1042,3684160.623,-81.74141595,33.29431444,Pine forest 5-20 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,0.978853953,4.198757746,5.959833253,11.13744495,98.43374701,0,2.147977858,0.022417025,0.224170231,2.824545136,6.792358451,0,3.048715143,3.048715143,0.089668099,1.008766085,1.098434184,0,0.784595854,4.318000406,7.621787857
1021,791,0,431484.5171,3683893.42,-81.73587106,33.29193732,Pine forest 41-60 years,LF 61: Managed Tree Plantation,731,Managed Tree Plantation,5.977694017,15.42819694,8.555479287,29.96137024,179.7145842,0,5.035079491,0.044834048,0.246587277,2.690042773,5.738758365,0,0,0,0.448340462,1.793361849,2.241702311,0,0,3.556000102,6.276766919
1022,791,2,431490.2812,3684077.296,-81.73582308,33.2935961,Pine forest 41-60 years,LF 61: Managed Tree Plantation,731,Managed Tree Plantation,4.936202038,4.775599982,10.4405828,20.15238482,141.7820624,0,0.674327145,0.313838324,0.201753208,2.376204674,2.600374905,0,0,0,0.448340462,1.793361849,2.241702311,0,0,3.81,6.725107381
1023,791,2,431490.2812,3684278.465,-81.73583831,33.29541048,Pine - Mixed hardwoods   forest 41-60 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,5.366895371,16.25990862,10.1754634,31.80226739,174.6903375,0,1.033126126,0.044834048,0.269004289,2.690042773,4.707575077,0,0,0,0.672510693,1.120851156,1.793361849,0,0,4.064000203,7.173447395
1024,797,0,436319.11,3683898.817,-81.68395021,33.29228257,Hardwood forest 5-20   years,LF 46: Atlantic Coastal Plain Swamp,694,Atlantic Swamp Forests,1.002983121,0.829402506,0.678169198,2.510554825,20.46486131,0,0.260475237,0.425923462,0.358672392,4.617907209,1.56919173,0,0,0,0,0,0,0,0,2.032000102,3.586723698
1025,797,2,436319.879,3684084.893,-81.68395505,33.29396089,Pine forest 21-40 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,1.876763039,5.898832722,7.40034264,15.1759384,112.9172287,0,1.372396383,0.022417025,0.224170231,3.586723698,2.600374905,0,0,0,0.112085116,0.112085116,0.224170231,0,0,3.30200002,5.828426233
1026,797,6,436311.6657,3683494.557,-81.68400171,33.28863598,Pine forest 21-40 years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,3.428380607,13.66788092,4.013679441,21.10994097,87.2047306,0,0.219274633,0.022417025,0.179336198,2.241702311,3.13838346,0,0,0,0.112085116,0.112085116,0.224170231,0,0,3.30200002,5.828426233
1027,801,0,439528.0791,3683895.678,-81.64948677,33.29243913,Pine forest 21-40 years,LF 61: Managed Tree Plantation,731,Managed Tree Plantation,6.061778254,5.35988736,9.04956841,20.47123402,192.527796,0,0.326080977,0,0.403506416,5.223166833,11.47751673,0,0.874263946,0.874263946,0.112085116,0.112085116,0.224170231,0,0,2.286,4.035064384
1028,801,8,439319.8498,3683895.717,-81.65172309,33.29242778,Pine - Mixed hardwoods   forest 60+ years,LF 46: Atlantic Coastal Plain Swamp,694,Atlantic Swamp Forests,2.971348168,8.67312898,36.61302219,48.25749934,253.8034285,0,0.182203345,0.044834048,0.336255347,4.931745084,10.44633344,0.986349084,0,0.986349084,1.56919173,0,1.56919173,2.241702311,0,1.270000041,2.241702311
1029,801,8,439123.1845,3683899.164,-81.65383545,33.29244777,Pine - Mixed hardwoods   forest 60+ years,LF 46: Atlantic Coastal Plain Swamp,694,Atlantic Swamp Forests,3.388144741,6.235907635,22.77457239,32.39862476,293.5183457,0,0.136364231,0.044834048,0.336255347,3.878145222,6.276766919,0,0,0,1.56919173,0,1.56919173,2.241702311,0,2.540000081,4.483404622
1030,803,0,441072.8142,3683899.184,-81.63289697,33.29255635,Pine - Mixed hardwoods   forest 60+ years,LF 46: Atlantic Coastal Plain Swamp,694,Atlantic Swamp Forests,1.441588767,22.94632938,12.33100677,36.71892492,259.3767039,0,0.448934356,0.336255347,0.425923462,5.671507295,7.307949982,43.42177376,10.3790817,53.80085546,1.56919173,0,1.56919173,2.241702311,0,3.30200002,5.828426233
1031,803,4,441335.9855,3683919.852,-81.63007191,33.29275712,Hardwood forest 60+ years,SAF 71: Longleaf Pine-Scrub Oak,677,Longleaf Pine Woodland,2.220321493,7.766380122,30.11634585,40.10304746,231.0184747,3.645314398,0.575493314,0.672510693,0.358672392,5.066247223,4.169566523,86.30553897,2.174451242,88.47999022,0.672510693,1.905446964,2.577957658,0.336255347,0.336255347,3.048000305,5.380085546
1032,803,6,441155.4847,3683455.512,-81.63198026,33.28855921,Hardwood forest 60+ years,LF 46: Atlantic Coastal Plain Swamp,694,Atlantic Swamp Forests,2.495924131,8.749890247,19.10729536,30.35310974,268.4861078,13.26950643,0.456430138,0.134502143,0.403506416,4.931745084,8.877141824,38.93836914,1.412272568,40.35064171,0.672510693,1.905446964,2.577957658,0.336255347,0.336255347,2.794000102,4.931745084
