"area","fm_duff","fm_1000hr","can_con_pct","shrub_black_pct","pile_black_pct","fuelbeds","units","ecoregion"
100,80,50,90,80,90,10257,"tons","western"
100,80,50,90,80,90,10258,"tons","western"
100,80,50,90,80,90,10259,"tons","western"
100,80,50,90,80,90,10260,"tons","western"
100,80,50,90,80,90,10261,"tons","western"
100,80,50,90,80,90,10262,"tons","western"
100,80,50,90,80,90,10263,"tons","western"
100,80,50,90,80,90,10264,"tons","western"
100,80,50,90,80,90,10265,"tons","western"
100,80,50,90,80,90,10266,"tons","western"
100,80,50,90,80,90,10267,"tons","western"
100,80,50,90,80,90,10268,"tons","western"
100,80,50,90,80,90,10269,"tons","western"
100,80,50,90,80,90,10270,"tons","western"
100,80,50,90,80,90,10271,"tons","western"
100,80,50,90,80,90,10272,"tons","western"
100,80,50,90,80,90,10273,"tons","western"
100,80,50,90,80,90,10274,"tons","western"
100,80,50,90,80,90,10275,"tons","western"
100,80,50,90,80,90,10276,"tons","western"
100,80,50,90,80,90,10277,"tons","western"
100,80,50,90,80,90,10278,"tons","western"
100,80,50,90,80,90,10279,"tons","western"
100,80,50,90,80,90,10280,"tons","western"
100,80,50,90,80,90,10281,"tons","western"
100,80,50,90,80,90,10282,"tons","western"
100,80,50,90,80,90,10283,"tons","western"
100,80,50,90,80,90,10284,"tons","western"
100,80,50,90,80,90,10285,"tons","western"
100,80,50,90,80,90,10286,"tons","western"
100,80,50,90,80,90,10287,"tons","western"
100,80,50,90,80,90,10288,"tons","western"
100,80,50,90,80,90,10289,"tons","western"
100,80,50,90,80,90,10290,"tons","western"
100,80,50,90,80,90,10291,"tons","western"
100,80,50,90,80,90,10292,"tons","western"
100,80,50,90,80,90,10293,"tons","western"
100,80,50,90,80,90,10294,"tons","western"
100,80,50,90,80,90,10295,"tons","western"
100,80,50,90,80,90,10296,"tons","western"
100,80,50,90,80,90,10297,"tons","western"
100,80,50,90,80,90,10298,"tons","western"
100,80,50,90,80,90,10299,"tons","western"
100,80,50,90,80,90,10300,"tons","western"
