fuelbeds,filename,c_total,c_canopy,c_shrub,c_herb,c_wood,c_llm,c_ground,c_total_f,c_canopy_f,c_shrub_f,c_herb_f,c_wood_f,c_llm_f,c_ground_f,c_total_s,c_canopy_s,c_shrub_s,c_herb_s,c_wood_s,c_llm_s,c_ground_s,c_total_r,c_canopy_r,c_wood_r,c_llm_r,c_ground_r,ch4,co,co2,nmhc,pm,pm10,pm25,e_ch4_f,e_co_f,e_co2_f,e_nmhc_f,e_pm_f,e_pm10_f,e_pm25_f,e_ch4_s,e_co_s,e_co2_s,e_nmhc_s,e_pm_s,e_pm10_s,e_pm25_s,e_ch4_r,e_co_r,e_co2_r,e_nmhc_r,e_pm_r,e_pm10_r,e_pm25_r,c_overstory_crown,c_midstory_crown,c_understory_crown,c_snagc1f_crown,c_snagc1f_wood,c_snagc1_wood,c_snagc2_wood,c_snagc3_wood,c_ladder,c_shrub_1live,c_shrub_2live,c_herb_1live,c_herb_2live,c_piles,c_wood_1hr,c_wood_10hr,c_wood_100hr,c_wood_s1000hr,c_wood_r1000hr,c_wood_s10khr,c_wood_r10khr,c_wood_s+10khr,c_wood_r+10khr,c_stump_sound,c_stump_rotten,c_stump_lightered,c_litter,c_lichen,c_moss,c_upperduff,c_lowerduff,c_basal,c_squirrel,ch4_canopy,ch4_shrub,ch4_herb,ch4_wood,ch4_llm,ch4_ground,co_canopy,co_shrub,co_herb,co_wood,co_llm,co_ground,co2_canopy,co2_shrub,co2_herb,co2_wood,co2_llm,co2_ground,nmhc_canopy,nmhc_shrub,nmhc_herb,nmhc_wood,nmhc_llm,nmhc_ground,pm_canopy,pm_shrub,pm_herb,pm_wood,pm_llm,pm_ground,pm10_canopy,pm10_shrub,pm10_herb,pm10_wood,pm10_llm,pm10_ground,pm25_canopy,pm25_shrub,pm25_herb,pm25_wood,pm25_llm,pm25_ground,heat_total,heat_flaming,heat_smoldering,heat_residual
52619,sobolSamplefb,16.49,7.86,0.5,0.19,4.34,1.21,2.39,11.0,6.71,0.45,0.18,2.34,1.09,0.24,3.91,0.82,0.05,0.02,1.22,0.12,1.67,1.58,0.33,0.78,0.0,0.48,113.15,2543.69,53728.8,92.31,473.63,327.99,297.76,33.01,979.24,37419.99,39.61,206.85,126.53,110.03,57.02,1113.1,11603.55,37.49,189.81,143.34,133.57,23.12,451.36,4705.26,15.2,76.97,58.12,54.16,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.29,0.4,1.95,0.0,0.17,0.0,0.02,0.12,0.0,1.18,0.0,0.03,2.39,0.0,0.0,0.0,36.88,2.06,0.81,36.23,5.02,32.15,924.04,53.9,21.15,778.49,131.32,634.79,26224.41,1666.74,653.98,13904.71,4070.01,7208.94,35.16,2.08,0.82,27.63,5.08,21.53,181.88,10.81,4.24,141.23,26.35,109.11,119.25,6.96,2.73,100.34,16.95,81.75,106.32,6.16,2.42,91.83,15.02,76.01,263871607.91,176042287.2,62489653.28,25339667.43
52620,sobolSamplefb,17.01,7.86,0.5,0.19,2.68,1.21,4.57,10.54,6.71,0.45,0.18,1.66,1.09,0.46,4.76,0.82,0.05,0.02,0.55,0.12,3.2,1.71,0.33,0.47,0.0,0.91,126.06,2781.65,55072.95,100.05,512.54,358.61,326.63,31.63,938.34,35857.27,37.96,198.21,121.25,105.43,69.43,1355.39,14129.3,45.66,231.13,174.54,162.65,25.0,487.92,5086.38,16.44,83.2,62.83,58.55,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.4,0.4,0.0,0.0,0.35,0.0,0.02,0.12,0.0,1.18,0.0,0.03,4.57,0.0,0.0,0.0,36.88,2.06,0.81,19.85,5.02,61.43,924.04,53.9,21.15,438.2,131.32,1213.03,26224.41,1666.74,653.98,8682.06,4070.01,13775.75,35.16,2.08,0.82,15.76,5.08,41.14,181.88,10.81,4.24,80.75,26.35,208.51,119.25,6.96,2.73,56.49,16.95,156.22,106.32,6.16,2.42,51.45,15.02,145.25,272174451.98,168690482.75,76091827.34,27392141.89
52621,sobolSamplefb,16.86,7.86,0.5,0.19,4.65,1.21,2.45,10.59,6.71,0.45,0.18,1.92,1.09,0.25,3.88,0.82,0.05,0.02,1.16,0.12,1.72,2.39,0.33,1.57,0.0,0.49,123.35,2730.23,54648.7,98.34,503.94,351.99,320.43,31.77,942.36,36011.04,38.12,199.06,121.77,105.88,56.68,1106.4,11533.7,37.27,188.67,142.47,132.77,34.91,681.46,7103.96,22.95,116.21,87.75,81.78,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.4,0.33,0.24,1.85,0.3,0.0,0.02,0.12,0.0,1.18,0.0,0.03,2.45,0.0,0.0,0.0,36.88,2.06,0.81,45.64,5.02,32.94,924.04,53.9,21.15,949.36,131.32,650.45,26224.41,1666.74,653.98,14646.74,4070.01,7386.82,35.16,2.08,0.82,33.13,5.08,22.06,181.88,10.81,4.24,168.85,26.35,111.81,119.25,6.96,2.73,122.33,16.95,83.77,106.32,6.16,2.42,112.62,15.02,77.89,269785016.17,169413880.64,62113498.51,38257637.02
52622,sobolSamplefb,18.22,7.86,0.5,0.19,5.98,1.21,2.49,11.41,6.71,0.45,0.18,2.73,1.09,0.25,4.54,0.82,0.05,0.02,1.8,0.12,1.74,2.27,0.33,1.45,0.0,0.5,133.75,2958.05,59045.48,106.51,545.75,381.36,347.21,34.22,1015.12,38791.37,41.06,214.43,131.17,114.06,66.33,1294.81,13497.86,43.61,220.8,166.74,155.38,33.2,648.11,6756.25,21.83,110.52,83.46,77.77,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.27,0.37,2.76,0.88,0.16,0.0,0.02,0.12,0.0,1.18,0.0,0.03,2.49,0.0,0.0,0.0,36.88,2.06,0.81,55.55,5.02,33.42,924.04,53.9,21.15,1167.61,131.32,660.01,26224.41,1666.74,653.98,18934.94,4070.01,7495.4,35.16,2.08,0.82,40.98,5.08,22.38,181.88,10.81,4.24,209.02,26.35,113.45,119.25,6.96,2.73,150.46,16.95,85.0,106.32,6.16,2.42,138.25,15.02,79.03,291570288.69,182493925.49,72691293.58,36385069.62
52623,sobolSamplefb,14.54,7.86,0.5,0.19,3.74,1.21,1.04,10.63,6.71,0.45,0.18,2.1,1.09,0.1,2.72,0.82,0.05,0.02,0.98,0.12,0.73,1.19,0.33,0.66,0.0,0.21,88.96,2060.18,47765.2,75.8,389.83,265.71,239.99,31.89,946.01,36150.46,38.27,199.83,122.24,106.29,39.65,773.95,8068.06,26.07,131.98,99.66,92.87,17.43,340.22,3546.67,11.46,58.02,43.81,40.83,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.32,0.4,1.29,0.0,0.19,0.0,0.02,0.12,0.0,1.18,0.0,0.03,1.04,0.0,0.0,0.0,36.88,2.06,0.81,30.2,5.02,13.99,924.04,53.9,21.15,653.48,131.32,276.28,26224.41,1666.74,653.98,12012.44,4070.01,3137.61,35.16,2.08,0.82,23.28,5.08,9.37,181.88,10.81,4.24,119.05,26.35,47.49,119.25,6.96,2.73,84.23,16.95,35.58,106.32,6.16,2.42,76.99,15.02,33.08,232619698.06,170069811.3,43449655.84,19100230.92
52624,sobolSamplefb,15.55,7.86,0.5,0.19,3.96,1.21,1.83,10.39,6.71,0.45,0.18,1.79,1.09,0.18,3.22,0.82,0.05,0.02,0.93,0.12,1.28,1.93,0.33,1.24,0.0,0.37,106.47,2394.69,50663.95,86.92,446.01,308.78,280.3,31.17,924.84,35341.5,37.41,195.36,119.5,103.92,47.05,918.4,9573.96,30.94,156.61,118.26,110.21,28.25,551.44,5748.5,18.57,94.03,71.01,66.17,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.4,0.35,0.0,1.33,0.35,0.0,0.02,0.12,0.0,1.18,0.0,0.03,1.83,0.0,0.0,0.0,36.88,2.06,0.81,37.05,5.02,24.65,924.04,53.9,21.15,777.54,131.32,486.73,26224.41,1666.74,653.98,12521.34,4070.01,5527.48,35.16,2.08,0.82,27.27,5.08,16.51,181.88,10.81,4.24,139.06,26.35,83.66,119.25,6.96,2.73,100.2,16.95,62.68,106.32,6.16,2.42,92.09,15.02,58.28,248781468.46,166264035.14,51559511.49,30957921.83
52625,sobolSamplefb,13.23,7.86,0.5,0.19,3.47,1.21,0.0,10.42,6.71,0.45,0.18,2.0,1.09,0.0,1.88,0.82,0.05,0.02,0.87,0.12,0.0,0.93,0.33,0.6,0.0,0.0,72.25,1727.52,43778.08,64.46,332.34,222.87,200.22,31.26,927.33,35436.41,37.51,195.88,119.82,104.19,27.38,534.57,5572.65,18.01,91.16,68.84,64.15,13.61,265.62,2769.02,8.95,45.3,34.2,31.87,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.35,0.4,0.97,0.0,0.21,0.0,0.02,0.12,0.0,1.18,0.0,0.03,0.0,0.0,0.0,0.0,36.88,2.06,0.81,27.47,5.02,0.0,924.04,53.9,21.15,597.1,131.32,0.0,26224.41,1666.74,653.98,11162.94,4070.01,0.0,35.16,2.08,0.82,21.32,5.08,0.0,181.88,10.81,4.24,109.06,26.35,0.0,119.25,6.96,2.73,76.97,16.95,0.0,106.32,6.16,2.42,70.29,15.02,0.0,211633712.37,166710543.11,30010921.62,14912247.64
52626,sobolSamplefb,20.43,7.86,0.5,0.19,2.99,1.21,7.69,10.89,6.71,0.45,0.18,1.69,1.09,0.77,7.03,0.82,0.05,0.02,0.64,0.12,5.38,2.52,0.33,0.65,0.0,1.54,172.06,3689.99,65388.52,130.85,668.68,475.6,435.4,32.66,968.8,37021.28,39.19,204.65,125.18,108.85,102.61,2003.06,20881.02,67.47,341.57,257.94,240.37,36.79,718.13,7486.22,24.19,122.46,92.48,86.18,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.4,0.4,0.0,0.31,0.35,0.0,0.02,0.12,0.0,1.18,0.0,0.03,7.68,0.0,0.0,0.0,36.88,2.06,0.81,24.0,5.02,103.29,924.04,53.9,21.15,519.97,131.32,2039.61,26224.41,1666.74,653.98,9610.69,4070.01,23162.68,35.16,2.08,0.82,18.53,5.08,69.17,181.88,10.81,4.24,94.81,26.35,350.59,119.25,6.96,2.73,67.02,16.95,262.67,106.32,6.16,2.42,61.24,15.02,244.23,326935257.97,174166563.35,112452454.53,40316240.08
52627,sobolSamplefb,14.29,7.86,0.5,0.19,4.53,1.21,0.0,10.84,6.71,0.45,0.18,2.42,1.09,0.0,2.31,0.82,0.05,0.02,1.3,0.12,0.0,1.14,0.33,0.81,0.0,0.0,82.9,1948.24,47116.46,72.15,371.5,251.3,226.42,32.52,964.66,36863.05,39.02,203.77,124.65,108.39,33.7,657.78,6857.02,22.16,112.17,84.7,78.93,16.69,325.81,3396.39,10.97,55.56,41.95,39.1,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.28,0.4,2.15,0.0,0.17,0.0,0.02,0.12,0.0,1.18,0.0,0.03,0.0,0.0,0.0,0.0,36.88,2.06,0.81,38.13,5.02,0.0,924.04,53.9,21.15,817.82,131.32,0.0,26224.41,1666.74,653.98,14501.31,4070.01,0.0,35.16,2.08,0.82,29.0,5.08,0.0,181.88,10.81,4.24,148.21,26.35,0.0,119.25,6.96,2.73,105.41,16.95,0.0,106.32,6.16,2.42,96.5,15.02,0.0,228640779.0,173422187.3,36927726.35,18290865.35
52628,sobolSamplefb,15.14,7.86,0.5,0.19,5.39,1.21,0.0,11.18,6.71,0.45,0.18,2.76,1.09,0.0,2.65,0.82,0.05,0.02,1.65,0.12,0.0,1.31,0.33,0.98,0.0,0.0,91.44,2125.17,49802.8,78.32,402.9,274.1,247.42,33.54,994.96,38020.91,40.25,210.17,128.56,111.79,38.72,755.78,7878.64,25.46,128.88,97.32,90.69,19.18,374.43,3903.25,12.61,63.85,48.22,44.93,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.26,0.4,3.03,0.0,0.16,0.0,0.02,0.12,0.0,1.18,0.0,0.03,0.0,0.0,0.0,0.0,36.88,2.06,0.81,46.66,5.02,0.0,924.04,53.9,21.15,994.75,131.32,0.0,26224.41,1666.74,653.98,17187.66,4070.01,0.0,35.16,2.08,0.82,35.17,5.08,0.0,181.88,10.81,4.24,179.62,26.35,0.0,119.25,6.96,2.73,128.2,16.95,0.0,106.32,6.16,2.42,117.5,15.02,0.0,242319411.4,178869320.09,42429579.52,21020511.79
52629,sobolSamplefb,18.24,7.86,0.5,0.19,6.08,1.21,2.4,11.7,6.71,0.45,0.18,3.03,1.09,0.24,4.61,0.82,0.05,0.02,1.92,0.12,1.68,1.93,0.33,1.12,0.0,0.48,130.63,2905.91,59219.86,104.93,537.91,374.66,340.76,35.09,1040.96,39778.56,42.11,219.89,134.51,116.96,67.32,1314.16,13699.51,44.27,224.1,169.23,157.7,28.22,550.79,5741.79,18.55,93.92,70.93,66.1,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.26,0.4,3.74,0.0,0.15,0.0,0.02,0.12,0.0,1.18,0.0,0.03,2.4,0.0,0.0,0.0,36.88,2.06,0.81,53.57,5.02,32.28,924.04,53.9,21.15,1138.14,131.32,637.35,26224.41,1666.74,653.98,19366.65,4070.01,7238.07,35.16,2.08,0.82,40.16,5.08,21.61,181.88,10.81,4.24,205.07,26.35,109.56,119.25,6.96,2.73,146.68,16.95,82.08,106.32,6.16,2.42,134.51,15.02,76.32,291837190.2,187138164.13,73777233.54,30921792.53
52630,sobolSamplefb,16.47,7.86,0.5,0.19,2.95,1.21,3.77,10.58,6.71,0.45,0.18,1.78,1.09,0.38,4.3,0.82,0.05,0.02,0.66,0.12,2.64,1.59,0.33,0.51,0.0,0.75,117.72,2620.1,53485.23,94.63,485.14,337.81,307.22,31.75,941.81,35989.76,38.1,198.94,121.69,105.82,62.75,1224.97,12769.81,41.26,208.89,157.74,147.0,23.22,453.32,4725.66,15.27,77.3,58.37,54.4,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.4,0.4,0.33,0.0,0.28,0.0,0.02,0.12,0.0,1.18,0.0,0.03,3.77,0.0,0.0,0.0,36.88,2.06,0.81,22.34,5.02,50.61,924.04,53.9,21.15,490.36,131.32,999.32,26224.41,1666.74,653.98,9521.33,4070.01,11348.75,35.16,2.08,0.82,17.59,5.08,33.89,181.88,10.81,4.24,90.08,26.35,171.78,119.25,6.96,2.73,63.21,16.95,128.7,106.32,6.16,2.42,57.63,15.02,119.66,263533723.45,169313788.04,68770408.54,25449526.88
52631,sobolSamplefb,18.02,7.86,0.5,0.19,7.08,1.21,1.18,11.97,6.71,0.45,0.18,3.43,1.09,0.12,4.16,0.82,0.05,0.02,2.33,0.12,0.83,1.89,0.33,1.32,0.0,0.24,124.22,2789.27,58693.37,101.16,519.03,359.65,326.57,35.92,1065.77,40726.64,43.11,225.13,137.71,119.75,60.71,1185.15,12354.7,39.92,202.1,152.61,142.22,27.58,538.35,5612.02,18.13,91.8,69.32,64.6,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.25,0.4,4.76,0.0,0.15,0.0,0.02,0.12,0.0,1.18,0.0,0.03,1.18,0.0,0.0,0.0,36.88,2.06,0.81,63.58,5.02,15.86,924.04,53.9,21.15,1345.66,131.32,313.19,26224.41,1666.74,653.98,22521.49,4070.01,3556.74,35.16,2.08,0.82,47.4,5.08,10.62,181.88,10.81,4.24,241.91,26.35,53.83,119.25,6.96,2.73,173.42,16.95,40.33,106.32,6.16,2.42,159.14,15.02,37.5,288356292.45,191598423.69,66534928.86,30222939.9
52632,sobolSamplefb,15.79,7.86,0.5,0.19,2.68,1.21,3.35,10.42,6.71,0.45,0.18,1.66,1.09,0.34,3.9,0.82,0.05,0.02,0.55,0.12,2.35,1.47,0.33,0.47,0.0,0.67,109.66,2457.86,51395.9,89.07,456.89,316.91,287.86,31.26,927.48,35442.35,37.52,195.92,119.84,104.21,56.97,1112.0,11592.09,37.46,189.62,143.19,133.44,21.43,418.38,4361.45,14.09,71.35,53.88,50.21,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.4,0.4,0.0,0.0,0.35,0.0,0.02,0.12,0.0,1.18,0.0,0.03,3.35,0.0,0.0,0.0,36.88,2.06,0.81,19.85,5.02,45.03,924.04,53.9,21.15,438.2,131.32,889.25,26224.41,1666.74,653.98,8682.06,4070.01,10098.69,35.16,2.08,0.82,15.76,5.08,30.16,181.88,10.81,4.24,80.75,26.35,152.85,119.25,6.96,2.73,56.49,16.95,114.52,106.32,6.16,2.42,51.45,15.02,106.48,252654594.4,166738496.99,62427972.87,23488124.54
52633,sobolSamplefb,39.16,7.86,0.5,0.19,27.53,1.21,1.87,13.72,6.71,0.45,0.18,5.11,1.09,0.19,10.66,0.82,0.05,0.02,8.34,0.12,1.31,14.79,0.33,14.08,0.0,0.37,412.64,8472.55,122252.93,293.65,1494.5,1091.57,1007.38,41.16,1221.0,46658.73,49.39,257.92,157.77,137.19,155.58,3036.93,31658.67,102.3,517.88,391.07,364.43,215.91,4214.62,43935.53,141.97,718.7,542.72,505.75,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.26,0.29,3.54,21.76,0.15,0.0,0.02,0.12,0.0,1.18,0.0,0.03,1.87,0.0,0.0,0.0,36.88,2.06,0.81,342.73,5.02,25.13,924.04,53.9,21.15,6845.86,131.32,496.27,26224.41,1666.74,653.98,84001.89,4070.01,5635.89,35.16,2.08,0.82,233.67,5.08,16.83,181.88,10.81,4.24,1185.91,26.35,85.31,119.25,6.96,2.73,881.76,16.95,63.91,106.32,6.16,2.42,818.03,15.02,59.43,626610334.56,219505910.06,170494372.65,236610051.85
52634,sobolSamplefb,20.2,7.86,0.5,0.19,3.48,1.21,6.96,11.12,6.71,0.45,0.18,2.0,1.09,0.7,6.75,0.82,0.05,0.02,0.87,0.12,4.87,2.33,0.33,0.6,0.0,1.39,165.94,3577.63,64798.06,127.21,650.37,461.14,421.75,33.36,989.71,37820.11,40.03,209.06,127.88,111.2,98.6,1924.8,20065.19,64.84,328.23,247.86,230.98,33.97,663.12,6912.76,22.34,113.08,85.39,79.57,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.35,0.4,0.99,0.0,0.21,0.0,0.02,0.12,0.0,1.18,0.0,0.03,6.96,0.0,0.0,0.0,36.88,2.06,0.81,27.6,5.02,93.56,924.04,53.9,21.15,599.65,131.32,1847.56,26224.41,1666.74,653.98,11201.19,4070.01,20981.73,35.16,2.08,0.82,21.4,5.08,62.65,181.88,10.81,4.24,109.51,26.35,317.58,119.25,6.96,2.73,77.3,16.95,237.94,106.32,6.16,2.42,70.6,15.02,221.23,323211498.82,177924635.7,108058938.33,37227924.79
52635,sobolSamplefb,15.61,7.86,0.5,0.19,3.32,1.21,2.53,10.62,6.71,0.45,0.18,1.94,1.09,0.25,3.59,0.82,0.05,0.02,0.81,0.12,1.77,1.41,0.33,0.57,0.0,0.51,104.79,2368.58,50945.89,86.18,442.37,305.42,277.01,31.85,944.78,36103.35,38.22,199.57,122.08,106.16,52.36,1022.13,10655.25,34.43,174.3,131.62,122.66,20.58,401.67,4187.29,13.53,68.5,51.72,48.2,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.38,0.4,0.78,0.0,0.23,0.0,0.02,0.12,0.0,1.18,0.0,0.03,2.53,0.0,0.0,0.0,36.88,2.06,0.81,25.98,5.02,34.03,924.04,53.9,21.15,566.2,131.32,671.96,26224.41,1666.74,653.98,10699.64,4070.01,7631.11,35.16,2.08,0.82,20.24,5.08,22.79,181.88,10.81,4.24,103.58,26.35,115.5,119.25,6.96,2.73,72.99,16.95,86.54,106.32,6.16,2.42,66.63,15.02,80.46,249781045.81,169848164.5,57382707.67,22550173.64
52636,sobolSamplefb,15.67,7.86,0.5,0.19,2.68,1.21,3.23,10.41,6.71,0.45,0.18,1.66,1.09,0.32,3.82,0.82,0.05,0.02,0.55,0.12,2.26,1.44,0.33,0.47,0.0,0.65,108.09,2426.85,51043.73,88.01,451.56,312.92,284.14,31.23,926.44,35402.61,37.47,195.7,119.71,104.09,55.77,1088.69,11349.1,36.67,185.65,140.19,130.64,21.09,411.72,4292.02,13.87,70.21,53.02,49.41,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.4,0.4,0.0,0.0,0.35,0.0,0.02,0.12,0.0,1.18,0.0,0.03,3.23,0.0,0.0,0.0,36.88,2.06,0.81,19.85,5.02,43.46,924.04,53.9,21.15,438.2,131.32,858.24,26224.41,1666.74,653.98,8682.06,4070.01,9746.53,35.16,2.08,0.82,15.76,5.08,29.1,181.88,10.81,4.24,80.75,26.35,147.52,119.25,6.96,2.73,56.49,16.95,110.53,106.32,6.16,2.42,51.45,15.02,102.77,250785113.01,166551548.85,61119341.59,23114222.57
52637,sobolSamplefb,16.76,7.86,0.5,0.19,4.21,1.21,2.78,10.99,6.71,0.45,0.18,2.29,1.09,0.28,4.13,0.82,0.05,0.02,1.17,0.12,1.95,1.64,0.33,0.75,0.0,0.56,117.15,2621.29,54508.3,94.91,486.82,337.98,307.08,32.97,978.18,37379.62,39.57,206.63,126.39,109.91,60.28,1176.66,12266.18,39.63,200.65,151.52,141.2,23.9,466.45,4862.5,15.71,79.54,60.07,55.97,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.29,0.4,1.81,0.0,0.18,0.0,0.02,0.12,0.0,1.18,0.0,0.03,2.78,0.0,0.0,0.0,36.88,2.06,0.81,34.94,5.02,37.43,924.04,53.9,21.15,751.75,131.32,739.12,26224.41,1666.74,653.98,13499.38,4070.01,8393.78,35.16,2.08,0.82,26.7,5.08,25.06,181.88,10.81,4.24,136.49,26.35,127.05,119.25,6.96,2.73,96.89,16.95,95.19,106.32,6.16,2.42,88.65,15.02,88.51,268097034.81,175852372.33,66058168.46,26186494.02
52638,sobolSamplefb,17.47,7.86,0.5,0.19,3.28,1.21,4.44,10.79,6.71,0.45,0.18,1.92,1.09,0.44,4.9,0.82,0.05,0.02,0.79,0.12,3.11,1.78,0.33,0.56,0.0,0.89,129.96,2865.28,56554.0,103.01,527.7,369.39,336.5,32.37,960.27,36695.09,38.84,202.84,124.08,107.89,71.57,1397.12,14564.41,47.06,238.25,179.91,167.65,26.02,507.89,5294.5,17.11,86.61,65.4,60.95,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.39,0.4,0.73,0.0,0.23,0.0,0.02,0.12,0.0,1.18,0.0,0.03,4.44,0.0,0.0,0.0,36.88,2.06,0.81,25.54,5.02,59.64,924.04,53.9,21.15,557.12,131.32,1177.74,26224.41,1666.74,653.98,10563.95,4070.01,13374.91,35.16,2.08,0.82,19.92,5.08,39.94,181.88,10.81,4.24,101.97,26.35,202.44,119.25,6.96,2.73,71.82,16.95,151.68,106.32,6.16,2.42,65.55,15.02,141.03,279580045.86,172631999.85,78435074.11,28512971.9
52639,sobolSamplefb,12.44,7.86,0.5,0.19,2.68,1.21,0.0,10.09,6.71,0.45,0.18,1.66,1.09,0.0,1.56,0.82,0.05,0.02,0.55,0.12,0.0,0.8,0.33,0.47,0.0,0.0,64.63,1568.62,41297.2,58.91,304.03,202.39,181.38,30.26,897.66,34302.81,36.31,189.62,115.99,100.86,22.72,443.56,4623.97,14.94,75.64,57.12,53.23,11.65,227.39,2370.42,7.66,38.78,29.28,27.29,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.4,0.4,0.0,0.0,0.35,0.0,0.02,0.12,0.0,1.18,0.0,0.03,0.0,0.0,0.0,0.0,36.88,2.06,0.81,19.85,5.02,0.0,924.04,53.9,21.15,438.2,131.32,0.0,26224.41,1666.74,653.98,8682.06,4070.01,0.0,35.16,2.08,0.82,15.76,5.08,0.0,181.88,10.81,4.24,80.75,26.35,0.0,119.25,6.96,2.73,56.49,16.95,0.0,106.32,6.16,2.42,51.45,15.02,0.0,199045075.55,161377545.11,24901879.48,12765650.96
52640,sobolSamplefb,28.56,7.86,0.5,0.19,14.76,1.21,4.05,14.84,6.71,0.45,0.18,6.01,1.09,0.4,9.08,0.82,0.05,0.02,5.24,0.12,2.83,4.65,0.33,3.51,0.0,0.81,244.88,5231.91,91240.31,185.17,945.94,674.31,617.74,44.52,1320.67,50467.29,53.42,278.97,170.65,148.39,132.5,2586.5,26963.13,87.12,441.07,333.07,310.38,67.86,1324.74,13809.88,44.62,225.9,170.59,158.97,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.23,0.33,10.84,1.68,0.14,0.0,0.02,0.12,0.0,1.18,0.0,0.03,4.05,0.0,0.0,0.0,36.88,2.06,0.81,145.7,5.02,54.41,924.04,53.9,21.15,3027.07,131.32,1074.43,26224.41,1666.74,653.98,46423.52,4070.01,12201.65,35.16,2.08,0.82,105.58,5.08,36.43,181.88,10.81,4.24,537.98,26.35,184.68,119.25,6.96,2.73,390.04,16.95,138.37,106.32,6.16,2.42,359.16,15.02,128.66,457001979.95,237423317.98,145207050.74,74371611.24
52641,sobolSamplefb,17.8,7.86,0.5,0.19,5.96,1.21,2.08,11.62,6.71,0.45,0.18,2.99,1.09,0.21,4.34,0.82,0.05,0.02,1.88,0.12,1.45,1.84,0.33,1.1,0.0,0.42,125.1,2795.59,57874.37,101.16,518.81,360.45,327.57,34.85,1033.92,39509.7,41.82,218.4,133.6,116.17,63.32,1236.03,12885.11,41.63,210.78,159.17,148.32,26.93,525.64,5479.56,17.71,89.64,67.69,63.08,0.73,4.5,0.5,0.0,0.0,0.05,0.14,0.66,1.27,0.39,0.11,0.19,0.01,0.0,0.34,0.76,0.29,0.26,0.4,3.62,0.0,0.15,0.0,0.02,0.12,0.0,1.18,0.0,0.03,2.08,0.0,0.0,0.0,36.88,2.06,0.81,52.41,5.02,27.91,924.04,53.9,21.15,1114.01,131.32,551.17,26224.41,1666.74,653.98,18999.95,4070.01,6259.28,35.16,2.08,0.82,39.32,5.08,18.69,181.88,10.81,4.24,200.79,26.35,94.74,119.25,6.96,2.73,143.57,16.95,70.98,106.32,6.16,2.42,131.65,15.02,66.0,284774282.29,185873351.92,69391355.39,29509574.98
